date,close,open,low,high
30-Dec-2009,18.5366,17.8324,17.4416,18.6026
04-Jan-2010,18.2851,19.9743,18.2679,19.9766
05-Jan-2010,17.7053,18.0526,17.6412,18.3596
06-Jan-2010,17.5095,17.7901,17.4303,17.7922
07-Jan-2010,17.2965,17.7723,17.1777,18.2661
08-Jan-2010,16.1645,17.5155,16.1157,17.5176
11-Jan-2010,16.7274,16.7910,16.1763,16.8350
12-Jan-2010,17.4518,17.0070,16.6343,17.8896
13-Jan-2010,17.4349,17.6716,16.9870,17.7450
14-Jan-2010,15.1350,16.5895,14.9751,16.6801
15-Jan-2010,15.8173,15.5557,14.6102,16.2097
18-Jan-2010,15.7490,17.1144,15.6131,17.2298
19-Jan-2010,15.8171,16.1050,15.7273,17.2335
20-Jan-2010,17.9097,15.8065,15.7552,18.1683
21-Jan-2010,18.9686,18.3092,17.1056,18.9768
22-Jan-2010,20.1106,19.4218,19.1849,20.6281
25-Jan-2010,20.6752,20.9975,20.2746,21.3552
26-Jan-2010,19.9554,21.0453,19.7716,21.3539
27-Jan-2010,20.1957,19.7091,19.3923,20.4858
28-Jan-2010,20.5960,20.3985,18.9053,20.7278
29-Jan-2010,19.6716,21.0098,19.4427,21.0127
01-Feb-2010,19.3399,20.1080,19.2736,20.5699
02-Feb-2010,17.9770,19.2462,17.9331,19.2485
03-Feb-2010,17.3519,18.0035,17.1695,18.0059
04-Feb-2010,19.8984,17.5145,17.2334,19.8984
05-Feb-2010,21.6569,20.6018,20.6018,22.4961
08-Feb-2010,22.0002,23.2354,21.8797,23.2382
09-Feb-2010,21.6922,21.7900,21.3108,21.8467
10-Feb-2010,21.3146,21.9344,20.8815,21.9373
11-Feb-2010,20.5981,20.9649,19.9459,21.1008
12-Feb-2010,19.8079,20.2577,18.9449,20.2601
15-Feb-2010,19.5826,20.3385,19.3833,20.3411
16-Feb-2010,19.0970,19.6738,18.5934,19.6761
17-Feb-2010,17.9360,18.8382,17.8245,18.8407
18-Feb-2010,17.6948,17.9944,17.5881,17.9965
19-Feb-2010,17.1042,17.5652,17.0618,17.7297
22-Feb-2010,16.9198,17.8075,16.7586,17.8867
23-Feb-2010,17.3136,17.0457,16.3903,17.3366
24-Feb-2010,16.5860,17.4676,16.4880,17.5228
25-Feb-2010,17.2167,16.5965,16.4275,17.4806
26-Feb-2010,16.1273,17.2275,16.1254,17.2294
01-Mar-2010,16.0048,16.6644,15.6820,16.6663
02-Mar-2010,15.2962,15.8523,14.9978,15.8543
03-Mar-2010,15.4965,15.5427,15.1902,15.5794
04-Mar-2010,15.2648,15.5082,15.1165,15.6538
05-Mar-2010,14.5928,15.3954,14.5910,15.3973
08-Mar-2010,15.0184,15.2141,14.8309,15.3496
09-Mar-2010,14.9149,15.1242,14.8037,15.2583
10-Mar-2010,14.7235,15.0402,14.7059,15.1112
11-Mar-2010,15.1098,14.8907,14.8246,15.2729
12-Mar-2010,15.4299,15.3118,14.9568,15.4950
15-Mar-2010,15.9241,16.0214,15.7344,16.1680
16-Mar-2010,15.2295,15.9760,15.1720,15.9778
17-Mar-2010,14.5390,15.2601,14.4796,15.3601
18-Mar-2010,14.5198,14.7950,14.3363,14.8358
19-Mar-2010,14.4477,14.4768,13.7846,14.6474
22-Mar-2010,15.1803,15.3077,15.1052,15.7379
23-Mar-2010,14.8589,15.3372,14.6208,15.3442
24-Mar-2010,14.9718,14.9680,14.5950,15.2634
25-Mar-2010,14.4319,15.0161,14.3518,15.0182
26-Mar-2010,14.0498,14.6221,13.9574,14.6441
29-Mar-2010,14.4075,14.7519,14.3052,14.7539
30-Mar-2010,14.2358,14.4177,13.9288,14.4199
31-Mar-2010,14.3618,14.2869,13.9549,14.4639
01-Apr-2010,13.8697,14.4095,13.6976,14.4114
06-Apr-2010,14.1525,14.6649,14.1127,14.7689
07-Apr-2010,14.2512,14.2483,14.0014,14.4305
08-Apr-2010,14.9515,14.3896,14.2268,15.5521
09-Apr-2010,14.1073,15.1201,13.9118,15.1219
12-Apr-2010,13.9269,14.5618,13.8082,14.6052
13-Apr-2010,14.0338,13.9695,13.7778,14.1208
14-Apr-2010,13.9393,14.1160,13.7213,14.1530
15-Apr-2010,13.1134,13.5723,12.9070,13.5746
16-Apr-2010,14.4490,13.0908,12.6977,14.4490
19-Apr-2010,15.1372,15.0415,14.7360,15.8398
20-Apr-2010,14.7530,15.6601,14.3564,15.6677
21-Apr-2010,16.2709,15.0258,14.2319,16.2772
22-Apr-2010,17.8837,16.5366,15.7820,18.6560
23-Apr-2010,16.5710,18.1609,16.4188,18.1630
26-Apr-2010,16.7055,17.1718,16.1230,17.1745
27-Apr-2010,19.1686,16.8123,16.8123,19.2259
28-Apr-2010,20.6706,19.8138,19.8138,22.5519
29-Apr-2010,19.5273,21.6611,19.3051,21.7214
30-Apr-2010,19.7934,19.4820,18.5506,20.2866
03-May-2010,19.9842,20.4867,19.9675,20.9844
04-May-2010,22.4410,20.0630,19.1173,22.5893
05-May-2010,23.2526,22.8035,22.0428,24.1639
06-May-2010,24.2122,23.6169,22.4899,24.2210
07-May-2010,29.6327,24.4498,24.3725,30.4452
10-May-2010,24.3795,32.7282,23.8766,33.3962
11-May-2010,23.3345,23.5438,23.3253,24.8517
12-May-2010,20.2917,23.6497,20.0500,23.7391
14-May-2010,24.6771,20.9017,20.1977,24.7000
17-May-2010,25.1498,25.7298,23.7688,25.8453
18-May-2010,23.2729,25.3719,22.7582,25.3870
19-May-2010,26.8961,23.4316,22.9896,27.0471
20-May-2010,30.2690,27.5877,25.6915,30.4560
21-May-2010,29.8756,30.7538,29.8397,31.7851
25-May-2010,29.4557,30.7131,29.2874,31.6888
26-May-2010,25.8716,29.4044,25.5493,29.4074
27-May-2010,23.2619,25.3837,23.0294,25.5514
28-May-2010,21.7662,22.4522,21.2839,22.5706
31-May-2010,21.9803,22.5773,21.6367,22.5798
01-Jun-2010,22.4292,22.0950,22.0326,23.4301
02-Jun-2010,22.3624,22.6421,22.2842,23.2759
03-Jun-2010,20.8959,22.3616,20.5148,22.7721
04-Jun-2010,23.1090,20.9641,19.9726,23.1090
07-Jun-2010,24.5030,24.4890,23.8821,25.5511
08-Jun-2010,25.1540,24.6856,24.0055,25.4246
09-Jun-2010,23.6305,25.4244,23.5857,25.4278
10-Jun-2010,21.6400,23.4910,21.6034,23.6851
11-Jun-2010,20.6316,21.6814,20.3030,21.7428
14-Jun-2010,19.6157,21.1139,19.5313,21.1167
15-Jun-2010,18.7996,19.4662,18.6529,19.7550
16-Jun-2010,18.8876,18.9453,18.5206,19.4151
17-Jun-2010,19.2415,19.1001,18.6471,19.3873
18-Jun-2010,18.0092,19.5033,17.8401,19.5067
21-Jun-2010,17.7052,18.9334,17.5355,18.9373
22-Jun-2010,18.0095,17.6874,17.5588,18.4526
23-Jun-2010,19.3329,18.2532,18.1656,19.4404
24-Jun-2010,20.2302,19.6615,18.8832,20.2985
25-Jun-2010,21.1802,20.6872,20.0482,21.2296
28-Jun-2010,20.8614,22.1355,20.7982,22.3460
29-Jun-2010,22.3894,20.7094,20.7094,22.7415
30-Jun-2010,22.4927,23.1849,22.3405,23.3604
01-Jul-2010,23.9814,22.8830,22.5977,24.0948
02-Jul-2010,23.1843,24.6364,22.9687,24.6392
05-Jul-2010,23.2623,24.0606,22.9771,24.0636
06-Jul-2010,21.8261,23.5560,21.6257,23.5593
07-Jul-2010,21.5043,21.6437,21.3380,22.2119
08-Jul-2010,20.7294,21.4106,20.3742,21.4131
09-Jul-2010,19.5642,20.7763,19.4969,20.7788
12-Jul-2010,19.6548,20.1201,19.3852,20.1226
13-Jul-2010,18.5854,19.6457,18.3958,19.6482
14-Jul-2010,18.7905,18.5914,18.0709,19.2797
15-Jul-2010,19.0804,18.1916,17.6660,19.3943
16-Jul-2010,19.7171,19.2845,18.2231,20.1942
19-Jul-2010,20.4774,21.3577,19.9535,21.5393
20-Jul-2010,20.4693,20.5996,20.0624,21.7999
21-Jul-2010,20.0100,21.0869,19.7935,21.0902
22-Jul-2010,19.3663,20.1522,19.1035,20.1557
23-Jul-2010,19.2349,19.3977,19.1467,19.8449
26-Jul-2010,19.2923,20.2445,19.2778,20.2481
27-Jul-2010,18.5425,19.4310,18.2317,19.4422
28-Jul-2010,18.3449,18.4220,17.7060,18.4253
29-Jul-2010,18.4803,18.6340,17.8695,18.6367
30-Jul-2010,18.7629,18.7123,18.4695,19.5403
02-Aug-2010,18.5529,19.8468,18.2868,19.8496
03-Aug-2010,18.0245,18.2075,17.9641,18.4666
04-Aug-2010,17.5421,18.1527,17.4738,18.4299
05-Aug-2010,17.3544,17.6594,16.9045,17.6619
06-Aug-2010,18.4259,17.5319,17.0644,18.4746
09-Aug-2010,17.9072,19.3367,17.9008,19.3367
10-Aug-2010,18.3542,17.8345,17.8345,18.4491
11-Aug-2010,20.2999,18.5430,18.4285,20.3477
12-Aug-2010,20.3652,20.5768,19.8604,21.1658
13-Aug-2010,20.1544,20.4934,19.6108,21.0045
16-Aug-2010,20.5990,20.9544,20.2066,21.2124
17-Aug-2010,19.2339,20.6650,19.1807,20.6676
18-Aug-2010,18.5295,19.2013,18.2015,19.3581
19-Aug-2010,19.1931,18.4205,17.7161,19.2909
20-Aug-2010,19.8842,19.6366,19.3749,20.4419
23-Aug-2010,19.6025,21.0561,19.2193,21.0590
24-Aug-2010,20.8912,19.6517,19.6517,21.2241
25-Aug-2010,21.7432,20.9269,20.5993,22.1637
26-Aug-2010,20.9571,21.9150,20.6981,21.9204
27-Aug-2010,19.9914,20.9399,19.9411,21.1318
30-Aug-2010,19.9377,20.7462,19.5805,20.7688
31-Aug-2010,20.3026,19.9554,19.9554,20.8795
01-Sep-2010,18.5409,20.5389,18.4798,20.5404
02-Sep-2010,18.1177,18.2283,17.8623,18.2309
03-Sep-2010,17.3992,18.3514,17.2384,18.3834
06-Sep-2010,17.1539,17.9470,17.0402,17.9495
07-Sep-2010,17.8822,17.3197,17.2741,18.1801
08-Sep-2010,17.7483,18.1245,17.6529,18.6431
09-Sep-2010,17.4102,17.8352,17.3034,17.8838
10-Sep-2010,17.1913,17.5547,17.1325,17.5570
13-Sep-2010,16.9659,17.7373,16.8470,17.8155
14-Sep-2010,16.8245,17.0288,16.6841,17.5848
15-Sep-2010,17.0438,16.8858,16.6191,17.5580
16-Sep-2010,17.1121,17.2624,16.9663,17.3256
17-Sep-2010,17.7601,17.4084,16.1421,18.3354
20-Sep-2010,17.2560,18.7661,17.1666,18.7692
21-Sep-2010,17.3697,17.4611,16.8215,17.5259
22-Sep-2010,17.8402,17.7696,17.3020,18.4048
23-Sep-2010,18.2831,18.3629,17.6360,19.0633
24-Sep-2010,17.1683,18.5171,17.1497,18.5206
27-Sep-2010,17.7321,18.0070,17.3057,18.0151
28-Sep-2010,18.0875,17.9651,17.5776,18.8605
29-Sep-2010,18.3257,18.2131,17.6577,18.7077
30-Sep-2010,18.5593,18.5324,17.9618,18.7923
01-Oct-2010,18.4794,18.8510,18.1736,18.8878
04-Oct-2010,19.1648,19.2203,18.7107,19.4076
05-Oct-2010,17.5324,19.4133,17.5257,19.4446
06-Oct-2010,16.9067,17.7617,16.7564,17.7642
07-Oct-2010,16.7620,17.0980,16.3656,17.1453
08-Oct-2010,16.1527,16.9562,16.1279,17.0512
11-Oct-2010,15.4497,16.8071,15.3629,16.8093
12-Oct-2010,15.7380,15.6248,15.5307,16.3833
13-Oct-2010,15.1995,15.9198,14.9730,16.0761
14-Oct-2010,14.8094,14.7461,14.1933,14.9560
15-Oct-2010,15.1132,15.0929,14.4548,15.6156
18-Oct-2010,15.1598,16.1855,15.0422,16.1900
19-Oct-2010,15.6034,15.3466,14.7528,15.8574
20-Oct-2010,15.4459,15.8832,15.1853,16.0246
21-Oct-2010,15.3674,15.7222,14.6048,15.8114
22-Oct-2010,15.2520,15.5857,15.0277,15.6133
25-Oct-2010,15.5730,16.3055,15.4444,16.3080
26-Oct-2010,16.1123,15.9037,15.6242,16.6485
27-Oct-2010,16.6988,16.2414,15.8768,16.7427
28-Oct-2010,16.1461,16.8949,15.8373,16.8975
29-Oct-2010,16.3764,16.3547,16.0597,16.9236
01-Nov-2010,17.2833,17.2851,16.8337,17.7291
02-Nov-2010,16.9951,17.4200,16.6201,17.4224
03-Nov-2010,17.4144,16.9293,16.4323,17.4642
04-Nov-2010,15.7880,17.6692,15.5412,17.9139
05-Nov-2010,15.4530,15.7805,15.2276,16.1122
08-Nov-2010,15.8413,16.2471,15.6579,16.4476
09-Nov-2010,15.5946,15.9170,15.3006,15.9554
10-Nov-2010,16.4586,15.7867,15.5835,16.8094
11-Nov-2010,16.4236,16.7113,16.0796,16.7135
12-Nov-2010,16.9439,16.6175,16.4244,17.8780
15-Nov-2010,16.7269,17.6110,16.2894,17.7652
16-Nov-2010,18.3892,16.8670,16.8670,18.4026
17-Nov-2010,18.0915,18.6067,17.4430,18.6086
18-Nov-2010,16.4308,18.3152,16.3435,18.3171
19-Nov-2010,16.1849,16.5381,15.9942,17.0091
22-Nov-2010,17.0832,16.9412,15.8396,17.2465
23-Nov-2010,19.7850,17.4096,17.3439,20.1129
24-Nov-2010,18.4913,20.2760,18.3141,20.3838
25-Nov-2010,17.3725,18.5688,17.3397,18.5706
26-Nov-2010,18.5047,17.4187,17.4187,19.5203
29-Nov-2010,20.5355,19.2478,17.8978,20.9232
30-Nov-2010,21.1963,21.0364,20.3824,21.7077
01-Dec-2010,19.7974,21.5746,19.5172,21.5807
02-Dec-2010,17.5339,19.4205,17.5045,19.4229
03-Dec-2010,16.5896,17.4593,16.5541,17.4616
06-Dec-2010,16.4579,17.2445,16.3959,17.3754
07-Dec-2010,15.5932,16.5356,15.3575,16.5378
08-Dec-2010,15.1063,15.8344,14.9150,16.0215
09-Dec-2010,14.5049,15.1330,14.3384,15.1349
10-Dec-2010,14.6894,14.6279,14.3419,14.8170
13-Dec-2010,14.1925,15.3397,14.1588,15.3417
14-Dec-2010,13.8402,14.4134,13.7541,14.4154
15-Dec-2010,13.9307,13.9385,13.7165,14.1856
16-Dec-2010,13.5891,13.0895,12.7520,13.7233
17-Dec-2010,13.3840,14.0765,13.1145,14.0800
20-Dec-2010,13.5234,14.7124,13.0436,14.7225
21-Dec-2010,13.7844,13.8230,13.1080,13.8260
22-Dec-2010,13.5907,13.9786,13.4162,13.9814
23-Dec-2010,13.8222,13.8648,13.5982,14.0377
27-Dec-2010,15.4697,15.1425,14.9052,15.7842
28-Dec-2010,15.4621,15.7613,15.2974,15.7639
29-Dec-2010,15.2110,15.7270,15.1411,15.7298
30-Dec-2010,17.0182,15.4321,15.2995,17.0389
03-Jan-2011,16.6403,18.3558,16.4782,18.3794
04-Jan-2011,16.3080,16.6387,16.0691,16.6410
05-Jan-2011,16.2164,16.5428,16.2044,17.4134
06-Jan-2011,16.0659,16.1711,15.6524,16.1751
07-Jan-2011,16.4264,16.3077,15.8978,16.7663
10-Jan-2011,17.5441,17.1458,17.1094,17.8443
11-Jan-2011,16.2118,17.6916,16.1910,17.6937
12-Jan-2011,15.5161,16.4108,15.4827,16.4128
13-Jan-2011,15.5972,15.6915,15.4754,15.7683
14-Jan-2011,15.6581,15.7427,15.6482,16.4304
17-Jan-2011,15.5075,16.3246,15.4997,16.3274
18-Jan-2011,15.1425,15.5034,14.7633,15.5055
19-Jan-2011,15.7627,15.1367,14.7971,15.7688
20-Jan-2011,16.8414,15.9817,15.9817,17.3425
21-Jan-2011,15.9390,16.9763,15.2095,16.9785
24-Jan-2011,15.8956,16.6443,15.7569,16.6471
25-Jan-2011,15.8230,16.1190,15.6033,16.1212
26-Jan-2011,15.5423,15.8997,15.3354,15.9020
27-Jan-2011,15.4064,15.6433,15.2099,15.8619
28-Jan-2011,15.4017,15.4867,14.8765,15.5499
31-Jan-2011,16.4946,16.1288,16.1004,17.1415
01-Feb-2011,15.6675,16.7344,15.5133,16.7368
02-Feb-2011,15.5185,15.6871,15.1970,15.8887
03-Feb-2011,15.6780,15.7364,15.3347,15.7794
04-Feb-2011,15.0753,15.8134,15.0594,15.8155
07-Feb-2011,14.7405,15.9301,14.6918,15.9323
08-Feb-2011,14.0715,14.8303,14.0600,14.8688
09-Feb-2011,14.0171,14.2033,13.8582,14.2054
10-Feb-2011,14.4715,14.2119,14.1537,14.9397
11-Feb-2011,14.1040,14.6406,14.0829,14.7147
14-Feb-2011,14.5745,14.7292,14.2317,14.7309
15-Feb-2011,14.5376,14.8092,14.2913,14.8109
16-Feb-2011,14.2739,14.8378,14.2003,14.8471
17-Feb-2011,14.7880,14.4259,14.2500,15.0595
18-Feb-2011,14.3127,15.0774,14.2187,15.0810
21-Feb-2011,15.6366,14.9859,14.6516,15.6366
22-Feb-2011,16.7698,15.9504,15.9504,17.5449
23-Feb-2011,17.6988,17.0007,16.6375,17.9743
24-Feb-2011,17.9975,17.9490,17.8674,18.7426
25-Feb-2011,16.8141,18.2811,16.6754,18.2832
28-Feb-2011,16.3318,17.3541,16.2347,17.3800
01-Mar-2011,16.5088,16.2146,15.5225,16.7596
02-Mar-2011,16.7797,16.7068,16.6505,17.6697
03-Mar-2011,16.3946,16.8261,16.2132,16.8281
04-Mar-2011,16.5768,16.4741,15.7605,16.6656
07-Mar-2011,17.3793,17.4804,16.7591,17.7269
08-Mar-2011,16.8937,17.6099,16.8880,17.6123
09-Mar-2011,17.1325,16.8969,16.3883,17.2928
10-Mar-2011,17.5423,17.4927,17.3522,18.0518
11-Mar-2011,17.7081,17.7605,17.7039,18.3698
14-Mar-2011,19.3632,18.5466,18.5107,19.4720
15-Mar-2011,22.7175,19.7387,19.7387,24.9903
16-Mar-2011,24.4093,23.4824,22.0172,24.4093
17-Mar-2011,23.6072,25.1761,23.3782,25.2079
18-Mar-2011,21.9615,23.3546,21.0862,23.3567
21-Mar-2011,19.0362,22.3625,19.0163,22.5477
22-Mar-2011,17.6407,18.4125,17.4004,18.4144
23-Mar-2011,17.5240,17.5930,17.0242,17.8962
24-Mar-2011,15.9566,17.3819,15.8315,17.4065
25-Mar-2011,15.3161,15.6742,14.9565,15.6762
28-Mar-2011,15.3674,15.9378,15.3593,15.9572
29-Mar-2011,15.6689,15.3973,15.0873,15.9332
30-Mar-2011,14.9382,15.7793,14.8979,15.9912
31-Mar-2011,15.1275,14.9347,14.7594,15.3400
01-Apr-2011,14.3213,15.4160,14.0437,15.4178
04-Apr-2011,14.2816,14.6305,14.1263,14.6324
05-Apr-2011,14.4340,14.4521,14.0889,14.7367
06-Apr-2011,13.9961,14.5340,13.8759,14.5500
07-Apr-2011,14.0853,13.9870,13.4900,14.0966
08-Apr-2011,13.8719,14.1510,13.5651,14.1526
11-Apr-2011,14.1983,14.5265,14.0382,14.5284
12-Apr-2011,15.5195,14.2057,14.1911,15.5342
13-Apr-2011,15.2330,16.0409,14.9521,16.0428
14-Apr-2011,14.4699,14.6935,14.4061,15.0846
15-Apr-2011,13.3835,14.8475,13.3749,14.8506
18-Apr-2011,16.4631,14.1337,13.7887,16.9753
19-Apr-2011,15.0926,16.7260,14.8071,16.7286
20-Apr-2011,14.4275,14.9986,13.4925,15.2965
21-Apr-2011,14.1385,14.6941,13.6867,14.6999
26-Apr-2011,14.6945,15.3221,14.5507,15.3263
27-Apr-2011,14.6904,14.4554,13.9387,14.8065
28-Apr-2011,14.4999,14.9926,14.3454,14.9945
29-Apr-2011,13.8071,14.4537,13.6523,14.4557
02-May-2011,14.0996,13.9114,13.5828,14.1110
03-May-2011,14.8042,14.3718,14.2634,14.8180
04-May-2011,15.8388,15.0823,14.5746,15.9637
05-May-2011,16.5997,16.0381,15.6307,17.1717
06-May-2011,15.1657,16.8929,15.0895,16.8949
09-May-2011,16.1535,15.5278,15.3613,16.2984
10-May-2011,15.2228,16.4043,15.1670,16.4064
11-May-2011,15.1124,15.3091,14.8018,15.3112
12-May-2011,15.7841,15.1723,15.1723,16.4299
13-May-2011,15.7795,15.9455,14.9752,15.9476
16-May-2011,16.2056,16.3583,16.1781,17.1259
17-May-2011,16.7629,16.4307,15.8603,16.8467
18-May-2011,16.0898,17.0153,16.0042,17.0242
19-May-2011,15.1171,16.1476,14.7531,16.1496
20-May-2011,15.4528,15.1612,14.2136,15.6218
23-May-2011,17.2069,16.3478,16.3478,17.6885
24-May-2011,16.3709,17.2114,16.3470,17.2135
25-May-2011,15.6466,16.5357,15.6355,16.9485
26-May-2011,15.5539,15.7284,14.8663,15.7305
27-May-2011,15.0882,15.5947,14.5639,15.5968
30-May-2011,15.1103,15.7059,14.9952,15.7081
31-May-2011,14.1515,15.1673,13.9531,15.1696
01-Jun-2011,14.5698,14.2238,13.9133,14.8129
03-Jun-2011,15.5247,15.0535,15.0535,16.3089
06-Jun-2011,16.3335,16.2506,15.9211,16.4722
07-Jun-2011,16.0335,16.5250,15.8857,16.5442
08-Jun-2011,16.1916,16.1422,16.0036,17.0272
09-Jun-2011,15.3136,16.3474,15.2199,16.3892
10-Jun-2011,16.3342,15.4145,14.9651,16.4692
14-Jun-2011,15.4753,17.3042,15.4538,17.3061
15-Jun-2011,16.2276,16.2276,16.2276,16.2276
16-Jun-2011,17.3075,16.5286,16.3958,17.9268
17-Jun-2011,17.1215,17.3577,16.8203,18.4711
20-Jun-2011,17.7402,17.9310,17.6362,18.7997
21-Jun-2011,16.6618,17.8552,16.4473,17.8577
22-Jun-2011,15.9594,16.5640,15.8830,16.5653
23-Jun-2011,18.0445,16.0747,16.0747,18.2156
24-Jun-2011,17.7795,18.5891,16.7334,18.9166
27-Jun-2011,18.5758,18.4117,18.0379,18.6111
28-Jun-2011,18.7382,18.6798,17.9098,19.4777
29-Jun-2011,16.8829,18.9164,16.8550,18.9185
30-Jun-2011,15.3107,16.5669,15.0533,16.5688
01-Jul-2011,14.4654,15.1349,14.1635,15.1583
04-Jul-2011,14.6195,14.9081,14.5831,14.9117
05-Jul-2011,14.9108,14.6253,14.5097,14.9884
06-Jul-2011,15.4246,15.0352,14.8538,15.9159
07-Jul-2011,14.9151,15.4798,14.7552,15.4817
08-Jul-2011,15.5587,14.9091,14.6112,15.5731
11-Jul-2011,17.7031,16.4056,16.4056,18.0140
12-Jul-2011,18.8464,18.0634,18.0634,20.8185
13-Jul-2011,17.7561,18.9614,17.6795,19.0290
14-Jul-2011,18.5917,17.7389,17.6600,19.2204
15-Jul-2011,18.8510,18.9192,18.4495,19.8721
18-Jul-2011,21.7951,19.6292,19.6042,21.9533
19-Jul-2011,20.9465,22.2125,20.1478,22.2149
20-Jul-2011,19.8637,20.9944,19.7756,20.9963
21-Jul-2011,18.0364,19.7793,17.7760,20.4735
22-Jul-2011,16.8695,17.9203,16.0361,17.9229
25-Jul-2011,17.6144,17.5604,17.4460,17.9615
26-Jul-2011,17.8029,17.7298,17.1714,18.1324
27-Jul-2011,19.0868,17.9803,17.9803,19.3116
28-Jul-2011,19.8874,19.3607,19.3607,20.4552
29-Jul-2011,21.7131,20.0439,20.0439,22.5852
02-Aug-2011,23.2718,22.7128,22.4590,23.3198
03-Aug-2011,25.0912,25.0325,23.6163,25.8183
04-Aug-2011,28.5002,25.6958,24.0178,28.8063
05-Aug-2011,32.7168,29.1333,29.1333,32.9543
08-Aug-2011,37.6350,34.3057,33.0470,38.2296
09-Aug-2011,43.8770,39.6394,39.5686,48.7775
10-Aug-2011,44.4665,43.5313,37.3204,44.5233
11-Aug-2011,43.8062,45.7442,39.7199,46.2051
12-Aug-2011,40.1483,43.4696,39.3858,43.4740
15-Aug-2011,35.7132,41.4341,34.8591,41.6793
16-Aug-2011,33.9111,36.2022,33.8712,37.8307
17-Aug-2011,31.4611,34.2927,30.8754,35.2490
18-Aug-2011,39.3261,31.7902,31.7902,39.3758
19-Aug-2011,41.1949,40.8429,40.2690,45.0457
22-Aug-2011,40.5895,41.9205,38.8451,42.4201
23-Aug-2011,39.4258,40.6086,37.8920,40.6304
24-Aug-2011,36.8853,39.3141,36.4292,39.3373
25-Aug-2011,38.0562,36.3551,34.4979,38.2051
26-Aug-2011,37.7401,38.2648,37.6927,41.1977
29-Aug-2011,34.2943,37.9148,33.8952,37.9183
30-Aug-2011,32.8181,33.5767,32.1502,33.6234
31-Aug-2011,30.8308,32.9947,29.8599,32.9981
01-Sep-2011,31.0141,30.7064,30.1583,32.4146
02-Sep-2011,33.7035,31.0106,30.9210,34.3477
05-Sep-2011,39.5554,35.7866,35.7866,40.1538
06-Sep-2011,40.2162,41.2364,38.2155,41.2391
07-Sep-2011,36.8637,39.2553,36.8118,39.2594
08-Sep-2011,33.3065,35.5033,33.0520,35.5313
09-Sep-2011,35.9652,33.5389,33.1141,35.9780
12-Sep-2011,40.7476,38.6736,38.6736,41.9684
13-Sep-2011,38.8871,41.5877,38.8550,42.2108
14-Sep-2011,36.7918,39.0203,36.5589,39.2336
15-Sep-2011,33.3721,37.8244,32.5176,37.8281
16-Sep-2011,31.1952,34.1954,29.9707,34.1998
19-Sep-2011,33.9066,32.9689,32.8731,34.8493
20-Sep-2011,31.0952,34.1329,30.8557,34.4470
21-Sep-2011,30.8275,31.2911,29.7681,31.2950
22-Sep-2011,34.5970,31.1079,31.1079,35.7798
23-Sep-2011,35.6970,35.0026,33.5235,37.2970
26-Sep-2011,35.7104,36.5262,34.5966,36.8883
27-Sep-2011,32.3082,35.4897,32.1564,35.4912
28-Sep-2011,32.3946,32.3260,31.1314,32.8036
29-Sep-2011,31.1453,32.5985,30.2755,32.8208
30-Sep-2011,32.8425,31.4712,31.3319,33.0673
03-Oct-2011,34.4308,34.3094,33.9911,35.8298
04-Oct-2011,35.6984,34.8533,34.8533,37.1910
05-Oct-2011,33.2802,36.0891,32.9177,36.0935
06-Oct-2011,30.7526,33.7136,30.6963,33.7136
07-Oct-2011,28.7644,30.7748,28.6069,30.7785
10-Oct-2011,27.0867,29.3921,27.0203,29.3961
11-Oct-2011,26.7793,26.9224,26.5581,27.3716
12-Oct-2011,25.0821,26.6889,25.0733,26.6891
13-Oct-2011,25.9252,24.8332,24.2518,26.0390
14-Oct-2011,24.3594,26.6646,24.2421,26.6656
17-Oct-2011,24.8375,25.3575,23.3250,25.3624
18-Oct-2011,25.4958,25.3481,25.3481,27.0607
19-Oct-2011,25.9000,26.0753,24.8050,26.0795
20-Oct-2011,27.9310,25.9591,25.9591,27.9327
21-Oct-2011,25.1235,28.4749,24.8450,28.4749
24-Oct-2011,23.3511,25.3666,23.3330,25.3706
25-Oct-2011,23.4932,22.9827,22.6748,23.8428
26-Oct-2011,23.9675,23.9210,23.3372,24.3897
27-Oct-2011,20.5656,23.9746,20.0103,23.9791
28-Oct-2011,19.6115,20.4583,19.4048,20.4617
31-Oct-2011,21.4418,20.0500,20.0500,21.4418
01-Nov-2011,27.3358,21.8710,21.8553,28.4950
02-Nov-2011,26.4338,27.5496,25.3507,27.8581
03-Nov-2011,25.3966,26.5788,25.2354,28.1709
04-Nov-2011,24.6465,25.4444,23.7710,25.4482
07-Nov-2011,25.1331,25.5238,24.9530,26.0413
08-Nov-2011,24.4686,25.2967,23.8804,25.3003
09-Nov-2011,25.3690,24.4494,23.3198,26.1818
10-Nov-2011,26.7037,25.4551,25.4551,26.9666
11-Nov-2011,24.0353,27.0522,23.7022,27.0557
14-Nov-2011,24.3422,25.2531,24.2886,25.2906
15-Nov-2011,23.6967,23.9900,23.6283,25.0304
16-Nov-2011,22.9911,23.4616,22.7609,23.8006
17-Nov-2011,23.7051,22.6739,22.6739,24.2935
18-Nov-2011,23.5076,23.5748,22.8581,23.9768
21-Nov-2011,26.3086,24.1730,24.0655,26.5522
22-Nov-2011,24.9479,26.1069,24.5950,26.1077
23-Nov-2011,26.1047,25.1082,24.8365,26.1602
24-Nov-2011,25.8693,26.2665,25.2838,27.0500
25-Nov-2011,25.0797,25.8726,24.7172,26.3994
